Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4;
06.02.2026 15:12:35.873078;1770387155.8730776;5.0823046;-0.1714686;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.883102;1770387155.8831024;5.0922550;-0.1713382;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.893127;1770387155.8931274;5.1022053;-0.1715794;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.903152;1770387155.9031525;5.1121556;-0.1714909;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.913177;1770387155.9131775;5.1221059;-0.1717331;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.923203;1770387155.9232025;5.1320562;-0.1716278;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.933228;1770387155.9332275;5.1420065;-0.1719492;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.943252;1770387155.9432523;5.1519569;-0.1719296;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.953277;1770387155.9532773;5.1619072;-0.1721727;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.963302;1770387155.9633024;5.1718575;-0.1720265;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.973327;1770387155.9733274;5.1818078;-0.1722565;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.983352;1770387155.9833524;5.1917581;-0.1721187;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:35.993377;1770387155.9933772;5.2017085;-0.1723440;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.003402;1770387156.0034022;5.2116588;-0.1721838;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.013427;1770387156.0134273;5.2216091;-0.1723580;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.023452;1770387156.0234523;5.2315594;-0.1722025;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.033477;1770387156.0334773;5.2415097;-0.1723906;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.043502;1770387156.0435023;5.2514600;-0.1721596;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.053527;1770387156.0535271;5.2614104;-0.1723003;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.063552;1770387156.0635521;5.2713607;-0.1721699;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.073577;1770387156.0735772;5.2813110;-0.1724297;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.083602;1770387156.0836022;5.2912613;-0.1722435;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.093627;1770387156.0936272;5.3012116;-0.1723506;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.103652;1770387156.1036520;5.3111620;-0.1721773;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.113677;1770387156.1136770;5.3211123;-0.1723543;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.123702;1770387156.1237020;5.3310626;-0.1721783;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.133727;1770387156.1337271;5.3410129;-0.1723943;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.143752;1770387156.1437521;5.3509632;-0.1722779;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.153777;1770387156.1537771;5.3609135;-0.1725880;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.163802;1770387156.1638019;5.3708639;-0.1724670;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.173827;1770387156.1738269;5.3808142;-0.1726728;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.183852;1770387156.1838520;5.3907645;-0.1724577;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.193877;1770387156.1938770;5.4007148;-0.1726821;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.203902;1770387156.2039020;5.4106651;-0.1725163;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.213927;1770387156.2139268;5.4206155;-0.1726346;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.223952;1770387156.2239518;5.4305658;-0.1724502;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.233977;1770387156.2339768;5.4405161;-0.1725750;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.244002;1770387156.2440019;5.4504664;-0.1723813;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.254027;1770387156.2540269;5.4604167;-0.1725527;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.264052;1770387156.2640519;5.4703670;-0.1724279;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.274077;1770387156.2740767;5.4803174;-0.1726281;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.284102;1770387156.2841017;5.4902677;-0.1725247;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.294127;1770387156.2941267;5.5002180;-0.1729438;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.304074;1770387156.3040740;5.5101683;-0.1730286;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.314022;1770387156.3140216;5.5201187;-0.1735147;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.323969;1770387156.3239689;5.5300690;-0.1736721;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.333916;1770387156.3339162;5.5400194;-0.1739822;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.343863;1770387156.3438635;5.5499697;-0.1739739;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.353811;1770387156.3538110;5.5599201;-0.1744041;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.363758;1770387156.3637583;5.5698704;-0.1747115;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.373706;1770387156.3737056;5.5798208;-0.1754565;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.383653;1770387156.3836529;5.5897711;-0.1756642;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.393600;1770387156.3936005;5.5997215;-0.1761280;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.403548;1770387156.4035478;5.6096718;-0.1762984;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.413495;1770387156.4134951;5.6196222;-0.1768768;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.423443;1770387156.4234426;5.6295725;-0.1772894;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.433390;1770387156.4333899;5.6395229;-0.1780521;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.443337;1770387156.4433372;5.6494732;-0.1786025;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.453285;1770387156.4532845;5.6594236;-0.1793792;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.463232;1770387156.4632320;5.6693739;-0.1798077;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.473179;1770387156.4731793;5.6793243;-0.1805844;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.483127;1770387156.4831266;5.6892746;-0.1811730;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.493074;1770387156.4930739;5.6992250;-0.1821397;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.503021;1770387156.5030215;5.7091753;-0.1831045;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.512969;1770387156.5129688;5.7191257;-0.1845006;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.522916;1770387156.5229161;5.7290760;-0.1854543;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.532864;1770387156.5328636;5.7390264;-0.1864526;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.542811;1770387156.5428109;5.7489767;-0.1871511;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.552758;1770387156.5527582;5.7589271;-0.1882203;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.562706;1770387156.5627055;5.7688774;-0.1892671;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.572653;1770387156.5726531;5.7788278;-0.1904974;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.582600;1770387156.5826004;5.7887781;-0.1914548;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.592548;1770387156.5925477;5.7987285;-0.1924792;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.602495;1770387156.6024950;5.8086788;-0.1932001;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.612442;1770387156.6124425;5.8186292;-0.1943475;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.622390;1770387156.6223898;5.8285795;-0.1955712;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.632337;1770387156.6323371;5.8385298;-0.1969328;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.642285;1770387156.6422846;5.8484802;-0.1978390;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.652232;1770387156.6522319;5.8584305;-0.1987191;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.662179;1770387156.6621792;5.8683809;-0.1992146;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.672127;1770387156.6721265;5.8783312;-0.1995768;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.682074;1770387156.6820741;5.8882816;-0.1994381;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.692021;1770387156.6920214;5.8982319;-0.1993654;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.701969;1770387156.7019687;5.9081823;-0.1993971;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.711916;1770387156.7119160;5.9181326;-0.1999196;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.721864;1770387156.7218635;5.9280830;-0.2003210;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.731811;1770387156.7318108;5.9380333;-0.2008397;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.741758;1770387156.7417581;5.9479837;-0.2012784;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.751706;1770387156.7517056;5.9579340;-0.2019294;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.761653;1770387156.7616529;5.9678844;-0.2024174;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.771600;1770387156.7716002;5.9778347;-0.2029892;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.781548;1770387156.7815475;5.9877851;-0.2035778;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.791495;1770387156.7914951;5.9977354;-0.2042316;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.801442;1770387156.8014424;6.0076858;-0.2046954;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.811390;1770387156.8113897;6.0176361;-0.2054432;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.821337;1770387156.8213370;6.0275865;-0.2063364;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.831285;1770387156.8312845;6.0375368;-0.2075005;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.841232;1770387156.8412318;6.0474872;-0.2087075;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.851179;1770387156.8511791;6.0574375;-0.2099862;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.861127;1770387156.8611267;6.0673879;-0.2111690;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.871074;1770387156.8710740;6.0773382;-0.2124757;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.881021;1770387156.8810213;6.0872886;-0.2138969;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.890969;1770387156.8909686;6.0972389;-0.2156217;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.900916;1770387156.9009161;6.1071893;-0.2174359;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.910863;1770387156.9108634;6.1171396;-0.2194662;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.920811;1770387156.9208107;6.1270900;-0.2215728;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.930758;1770387156.9307580;6.1370403;-0.2235975;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.940706;1770387156.9407055;6.1469907;-0.2255691;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.950653;1770387156.9506528;6.1569410;-0.2274355;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.960600;1770387156.9606001;6.1668912;-0.2291314;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.970547;1770387156.9705472;6.1768414;-0.2309028;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.980494;1770387156.9804945;6.1867916;-0.2329731;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:36.990442;1770387156.9904418;6.1967418;-0.2350183;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.000389;1770387157.0003889;6.2066921;-0.2370048;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.010336;1770387157.0103362;6.2166423;-0.2390277;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.020283;1770387157.0202835;6.2265925;-0.2410840;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.030231;1770387157.0302308;6.2365427;-0.2429299;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.040178;1770387157.0401778;6.2464929;-0.2444843;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.050125;1770387157.0501251;6.2564431;-0.2454845;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.060072;1770387157.0600724;6.2663933;-0.2460843;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.070019;1770387157.0700195;6.2763435;-0.2468182;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.079967;1770387157.0799668;6.2862938;-0.2479414;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.089914;1770387157.0899141;6.2962440;-0.2492294;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.099861;1770387157.0998611;6.3061942;-0.2510278;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.109808;1770387157.1098084;6.3161444;-0.2528802;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.119756;1770387157.1197557;6.3260946;-0.2544736;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.129703;1770387157.1297030;6.3360448;-0.2555773;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.139650;1770387157.1396501;6.3459950;-0.2565123;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.149597;1770387157.1495974;6.3559452;-0.2573151;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.159545;1770387157.1595447;6.3658955;-0.2585649;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.169492;1770387157.1694918;6.3758457;-0.2598390;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.179439;1770387157.1794391;6.3857959;-0.2614241;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.189386;1770387157.1893864;6.3957461;-0.2628658;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.199333;1770387157.1993334;6.4056963;-0.2646493;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.209281;1770387157.2092807;6.4156465;-0.2666647;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.219228;1770387157.2192280;6.4255967;-0.2690991;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.229175;1770387157.2291753;6.4355469;-0.2710409;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.239122;1770387157.2391224;6.4454972;-0.2723327;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.249070;1770387157.2490697;6.4554474;-0.2727229;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.259017;1770387157.2590170;6.4653976;-0.2731513;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.268964;1770387157.2689641;6.4753478;-0.2737734;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.278911;1770387157.2789114;6.4852980;-0.2750307;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.288859;1770387157.2888587;6.4952482;-0.2764063;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.298806;1770387157.2988057;6.5051984;-0.2784226;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.308753;1770387157.3087530;6.5151486;-0.2806373;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.318700;1770387157.3187003;6.5250988;-0.2830895;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.328647;1770387157.3286474;6.5350491;-0.2845880;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.338595;1770387157.3385947;6.5449993;-0.2857931;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.348542;1770387157.3485420;6.5549495;-0.2865894;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.358489;1770387157.3584893;6.5648997;-0.2875952;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.368436;1770387157.3684363;6.5748499;-0.2883514;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.378384;1770387157.3783836;6.5848001;-0.2895808;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.388331;1770387157.3883309;6.5947503;-0.2908111;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.398278;1770387157.3982780;6.6047005;-0.2924362;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.408225;1770387157.4082253;6.6146508;-0.2937522;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.418173;1770387157.4181726;6.6246010;-0.2951175;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.428120;1770387157.4281197;6.6345512;-0.2958830;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.438067;1770387157.4380670;6.6445014;-0.2966598;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.448014;1770387157.4480143;6.6544516;-0.2967305;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.457962;1770387157.4579616;6.6644018;-0.2971925;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.467909;1770387157.4679086;6.6743520;-0.2975892;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.477856;1770387157.4778559;6.6843022;-0.2985671;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.487803;1770387157.4878032;6.6942525;-0.2994239;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.497750;1770387157.4977503;6.7042027;-0.3003730;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.507698;1770387157.5076976;6.7141529;-0.3006719;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.517645;1770387157.5176449;6.7241031;-0.3008395;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.527592;1770387157.5275919;6.7340533;-0.3006263;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.537539;1770387157.5375392;6.7440035;-0.3009234;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.547487;1770387157.5474865;6.7539537;-0.3010379;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.557434;1770387157.5574338;6.7639039;-0.3015669;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.567381;1770387157.5673809;6.7738542;-0.3018351;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.577328;1770387157.5773282;6.7838044;-0.3021602;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.587276;1770387157.5872755;6.7937546;-0.3017820;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.597223;1770387157.5972226;6.8037048;-0.3015026;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.607170;1770387157.6071699;6.8136550;-0.3006104;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.617117;1770387157.6171169;6.8236051;-0.2999492;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.627064;1770387157.6270640;6.8335552;-0.2995003;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.637011;1770387157.6370113;6.8435053;-0.3000963;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.646958;1770387157.6469584;6.8534554;-0.3008181;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.656905;1770387157.6569054;6.8634055;-0.3021685;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.666852;1770387157.6668525;6.8733555;-0.3029676;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.676800;1770387157.6767995;6.8833056;-0.3037462;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.686747;1770387157.6867466;6.8932557;-0.3033755;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.696694;1770387157.6966939;6.9032058;-0.3024600;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.706641;1770387157.7066410;6.9131559;-0.3008340;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.716588;1770387157.7165880;6.9231060;-0.3003115;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.726535;1770387157.7265351;6.9330561;-0.3007278;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.736482;1770387157.7364821;6.9430062;-0.3024740;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.746429;1770387157.7464294;6.9529563;-0.3039232;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.756377;1770387157.7563765;6.9629064;-0.3050212;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.766324;1770387157.7663236;6.9728565;-0.3044121;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.776271;1770387157.7762706;6.9828065;-0.3032321;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.786218;1770387157.7862177;6.9927566;-0.3016330;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.796165;1770387157.7961648;7.0027067;-0.3009727;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.806112;1770387157.8061121;7.0126568;-0.3009662;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.816059;1770387157.8160591;7.0226069;-0.3022430;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.826006;1770387157.8260062;7.0325570;-0.3035553;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.835953;1770387157.8359532;7.0425071;-0.3050454;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.845900;1770387157.8459003;7.0524572;-0.3054319;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.855848;1770387157.8558476;7.0624073;-0.3052931;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.865795;1770387157.8657947;7.0723574;-0.3041085;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.875742;1770387157.8757417;7.0823075;-0.3032917;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.885689;1770387157.8856888;7.0922575;-0.3023501;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.895636;1770387157.8956358;7.1022076;-0.3018659;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.905583;1770387157.9055829;7.1121577;-0.3010863;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.915530;1770387157.9155302;7.1221078;-0.3006207;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.925477;1770387157.9254773;7.1320579;-0.2997816;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.935424;1770387157.9354243;7.1420080;-0.2997527;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.945371;1770387157.9453714;7.1519581;-0.2995422;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.955318;1770387157.9553185;7.1619082;-0.2996530;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.965266;1770387157.9652658;7.1718583;-0.2995366;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.975213;1770387157.9752128;7.1818084;-0.2998989;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.985160;1770387157.9851599;7.1917585;-0.2998393;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:37.995107;1770387157.9951069;7.2017085;-0.3005732;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.005054;1770387158.0050540;7.2116586;-0.3017699;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.015001;1770387158.0150011;7.2216087;-0.3037136;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.024948;1770387158.0249484;7.2315588;-0.3046617;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.034895;1770387158.0348954;7.2415089;-0.3048806;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.044842;1770387158.0448425;7.2514590;-0.3037881;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.054790;1770387158.0547895;7.2614091;-0.3027525;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.064737;1770387158.0647366;7.2713592;-0.3016395;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.074684;1770387158.0746839;7.2813093;-0.3018174;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.084631;1770387158.0846310;7.2912594;-0.3025737;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.094578;1770387158.0945780;7.3012095;-0.3038608;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.104525;1770387158.1045251;7.3111595;-0.3041076;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.114472;1770387158.1144722;7.3211096;-0.3037881;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.124419;1770387158.1244192;7.3310597;-0.3023492;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.134367;1770387158.1343665;7.3410098;-0.3011208;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.144314;1770387158.1443136;7.3509599;-0.3002724;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.154261;1770387158.1542606;7.3609100;-0.3004465;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.164208;1770387158.1642077;7.3708601;-0.3005182;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.174155;1770387158.1741548;7.3808102;-0.3006551;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.184102;1770387158.1841021;7.3907603;-0.3003376;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.194049;1770387158.1940491;7.4007104;-0.3003627;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.203996;1770387158.2039962;7.4106605;-0.3000200;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.213943;1770387158.2139432;7.4206105;-0.2997890;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.223890;1770387158.2238903;7.4305606;-0.2995562;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.233837;1770387158.2338374;7.4405107;-0.2999138;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.243785;1770387158.2437847;7.4504608;-0.2998216;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.253732;1770387158.2537317;7.4604109;-0.2995683;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.263679;1770387158.2636788;7.4703610;-0.2991064;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.273626;1770387158.2736263;7.4803115;-0.2997667;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.283574;1770387158.2835736;7.4902619;-0.3005732;0.0000000;0.0000000;0.0000000;
06.02.2026 15:12:38.293521;1770387158.2935212;7.5002124;-0.3014999;0.0000000;0.0000000;0.0000000;
