Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:43.728966;1772720683.728966;0.581110;-0.776739791;-0.527340919;0;0
05.03.2026 15:24:43.734064;1772720683.734064;0.586208;-0.777947716;-0.522157177;0;0
05.03.2026 15:24:43.739162;1772720683.739162;0.591306;-0.778857619;-0.525550917;0;0
05.03.2026 15:24:43.744260;1772720683.744260;0.596404;-0.777373090;-0.531104393;0;0
05.03.2026 15:24:43.749358;1772720683.749358;0.601502;-0.777222216;-0.526352786;0;0
05.03.2026 15:24:43.754468;1772720683.754468;0.606612;-0.778477639;-0.524356030;0;0
05.03.2026 15:24:43.759565;1772720683.759565;0.611709;-0.778893940;-0.525938347;0;0
05.03.2026 15:24:43.764663;1772720683.764663;0.616807;-0.777940266;-0.527504832;0;0
05.03.2026 15:24:43.769761;1772720683.769761;0.621905;-0.777348876;-0.524794683;0;0
05.03.2026 15:24:43.774858;1772720683.774858;0.627002;-0.780112110;-0.524533913;0;0
05.03.2026 15:24:43.779956;1772720683.779956;0.632100;-0.778862275;-0.526536256;0;0
05.03.2026 15:24:43.785053;1772720683.785053;0.637198;-0.773727894;-0.527665019;0;0
05.03.2026 15:24:43.790151;1772720683.790151;0.642295;-0.777321868;-0.525611453;0;0
05.03.2026 15:24:43.795249;1772720683.795249;0.647393;-0.779101625;-0.525630079;0;0
05.03.2026 15:24:43.800346;1772720683.800346;0.652491;-0.777489506;-0.526693650;0;0
05.03.2026 15:24:43.805444;1772720683.805444;0.657588;-0.776574016;-0.527279451;0;0
05.03.2026 15:24:43.810542;1772720683.810542;0.662686;-0.778454356;-0.523711555;0;0
05.03.2026 15:24:43.815639;1772720683.815639;0.667783;-0.779182650;-0.524553470;0;0
05.03.2026 15:24:43.820737;1772720683.820737;0.672881;-0.777916051;-0.530268997;0;0
05.03.2026 15:24:43.825835;1772720683.825835;0.677979;-0.777151436;-0.526608899;0;0
05.03.2026 15:24:43.830932;1772720683.830932;0.683076;-0.778677873;-0.522888266;0;0
05.03.2026 15:24:43.836030;1772720683.836030;0.688174;-0.778534450;-0.525947660;0;0
05.03.2026 15:24:43.841127;1772720683.841127;0.693272;-0.777320936;-0.527598895;0;0
05.03.2026 15:24:43.846225;1772720683.846225;0.698369;-0.776765868;-0.525471754;0;0
